,moving_pixels
198815,1.5179
198816,1.5069
198817,1.5104
198818,1.4948
198819,1.5009
198820,1.4988
198821,1.4517
198822,1.4572
198823,1.4612
198824,1.4303
198825,1.4624
198826,1.4826
198827,1.465
198828,1.4806
198829,1.4659
198830,1.487
198831,1.4714
198832,1.4936
198833,1.4821
198834,1.485
198835,1.4734
198836,1.4812
198837,1.4661
198838,1.4951
198839,1.4809
198840,1.4748
198841,1.4962
198842,1.4774
198843,1.4485
198844,1.4332
198845,1.4288
198846,1.432
198847,1.4317
198848,1.4253
198849,1.3669
198850,1.3979
198851,1.3822
198852,1.3953
198853,1.395
198854,1.3796
198855,1.3579
198856,1.4117
198857,1.4271
198858,1.4427
198859,1.4198
198860,1.4126
198861,1.4488
198862,1.4453
198863,1.4572
198864,1.4769
198865,1.4508
198866,1.4988
198867,1.4855
198868,1.5243
198869,1.5289
198870,1.5252
198871,1.5153
198872,1.5205
198873,1.5229
198874,1.5304
198875,1.5223
198876,1.4928
198877,1.4676
198878,1.5075
198879,1.5185
198880,1.5159
198881,1.5145
198882,1.498
198883,1.485
198884,1.4728
198885,1.465
198886,1.4387
198887,1.4306
198888,1.4028
198889,1.4193
198890,1.4207
198891,1.4242
198892,1.4248
198893,1.4505
198894,1.4754
198895,1.4638
198896,1.5104
198897,1.5113
198898,1.5217
198899,1.5122
198900,1.5032
198901,1.5017
198902,1.4919
198903,1.4988
198904,1.4902
198905,1.4482
198906,1.4563
198907,1.4763
198908,1.4792
198909,1.4742
198910,1.4401
198911,1.4447
198912,1.432
198913,1.4138
198914,1.4048
198915,1.3984
198916,1.4019
198917,1.4008
198918,1.4242
198919,1.4103
198920,1.3958
198921,1.3981
198922,1.4447
198923,1.4375
198924,1.4589
198925,1.441
198926,1.445
198927,1.4485
198928,1.4653
198929,1.4873
198930,1.4748
198931,1.4977
198932,1.474
198933,1.4517
198934,1.4502
198935,1.4525
198936,1.4497
198937,1.4468
198938,1.4126
198939,1.4219
198940,1.4363
198941,1.4141
198942,1.3947
198943,1.3762
198944,1.4042
198945,1.3683
198946,1.3819
198947,1.3597
198948,1.362
198949,1.3478
198950,1.3646
198951,1.3683
198952,1.4149
198953,1.4297
198954,1.4294
198955,1.4514
198956,1.412
198957,1.4647
198958,1.4531
198959,1.4887
198960,1.5116
198961,1.5987
198962,1.6447
198963,1.7555
198964,1.8472
198965,2.0208
198966,2.2295
198967,2.4413
198968,2.7034
198969,2.8727
198970,3.0741
198971,3.2025
198972,3.3009
198973,3.4789
198974,3.5914
198975,3.7173
198976,3.8273
198977,3.8655
198978,4.0087
198979,4.1531
198980,4.3666
198981,4.6389
198982,4.9696
198983,5.2115
198984,5.5315
198985,5.9175
198986,6.2439
198987,6.4983
198988,6.7431
198989,7.0692
198990,7.386
198991,7.61
198992,7.8831
198993,8.1722
198994,8.3895
198995,8.6337
198996,8.8102
198997,8.8996
198998,9.1259
198999,9.3967
199000,9.548
199001,9.921
199002,10.2888
199003,10.5639
199004,10.8302
199005,11.0133
199006,11.2338
199007,11.3869
199008,11.5515
199009,11.6345
199010,11.6655
199011,11.6424
199012,11.4951
199013,11.3383
199014,11.228
199015,11.145
199016,11.0608
199017,10.9951
199018,10.8406
199019,10.899
199020,10.9612
199021,10.8299
199022,10.6916
199023,10.5556
199024,10.4968
199025,10.3536
199026,10.1467
199027,10.0061
199028,9.9297
199029,9.809
199030,9.5911
199031,9.3814
199032,9.1869
199033,9.0706
199034,8.8947
199035,8.8655
199036,8.9366
199037,9.0214
199038,9.1762
199039,9.2245
199040,9.3249
199041,9.3073
199042,9.3006
199043,9.3082
199044,9.2798
199045,9.2685
199046,9.1739
199047,9.0862
199048,9.0451
199049,8.9488
199050,8.844
199051,8.7601
199052,8.6392
199053,8.6508
199054,8.5014
199055,8.467
199056,8.4196
199057,8.2752
199058,8.1846
199059,8.0764
199060,7.9881
199061,7.8356
199062,7.7691
199063,7.5874
199064,7.4867
199065,7.3383
199066,7.2445
199067,7.1889
199068,7.138
199069,7.0868
199070,7.011
199071,7.0017
199072,7.0012
199073,6.9769
199074,6.9184
199075,7.0026
199076,7.0237
199077,7.0417
199078,7.0935
199079,7.2089
199080,7.283
199081,7.3767
199082,7.5394
199083,7.6438
199084,7.7323
199085,7.8038
199086,7.9002
199087,8.0793
199088,8.1794
199089,8.2303
199090,8.3339
199091,8.4297
199092,8.5365
199093,8.5622
199094,8.5955
199095,8.5613
199096,8.546
199097,8.5489
199098,8.465
199099,8.3362
199100,8.2801
199101,8.2196
199102,8.1264
199103,8.0842
199104,8.0286
199105,7.9436
199106,7.7865
199107,7.6334
199108,7.4265
199109,7.2914
199110,7.1059
199111,6.954
199112,6.82
199113,6.6944
199114,6.537
199115,6.4734
199116,6.2798
199117,6.2037
199118,6.2546
199119,6.2049
199120,6.1933
199121,6.2587
199122,6.2604
199123,6.1884
199124,6.0964
199125,6.0174
199126,5.9725
199127,5.9323
199128,5.8811
199129,5.8278
199130,5.713
199131,5.6429
199132,5.5087
199133,5.3955
199134,5.261
199135,5.215
199136,5.2141
199137,5.2075
199138,5.1626
199139,5.1765
199140,5.114
199141,4.9693
199142,4.9942
199143,5.0396
199144,5.0
199145,4.9884
199146,4.9795
199147,4.8495
199148,4.8079
199149,4.7257
199150,4.6325
199151,4.605
199152,4.553
199153,4.4928
199154,4.3565
199155,4.2292
199156,4.088
199157,3.9974
199158,3.9401
199159,3.9184
199160,3.8553
199161,3.8015
199162,3.6612
199163,3.4123
199164,3.3209
199165,3.2211
199166,3.0752
199167,2.9606
199168,2.8793
199169,2.6916
199170,2.5729
199171,2.4748
199172,2.3738
199173,2.2639
199174,2.2086
199175,2.1157
199176,2.0486
199177,1.9436
199178,1.8516
199179,1.8562
199180,1.8183
199181,1.8591
199182,1.8487
199183,1.8967
199184,1.8666
199185,1.8845
199186,1.897
199187,1.9271
199188,1.9731
199189,2.0223
199190,2.0347
199191,2.1351
199192,2.2442
199193,2.375
199194,2.4902
199195,2.601
199196,2.7966
199197,2.9277
199198,3.0917
199199,3.2677
199200,3.384
199201,3.4997
199202,3.6111
199203,3.6759
199204,3.8235
199205,3.9384
199206,3.969
199207,4.0405
199208,4.0747
199209,4.0584
199210,4.059
199211,4.0009
199212,3.9786
199213,3.9352
199214,3.9334
199215,3.9239
199216,3.9031
199217,3.8987
199218,3.9401
199219,3.941
199220,4.0666
199221,4.178
199222,4.3634
199223,4.5035
199224,4.5883
199225,4.6736
199226,4.7491
199227,4.8284
199228,4.8487
199229,4.9696
199230,5.0231
199231,5.0793
199232,5.1745
199233,5.1753
199234,5.2234
199235,5.2474
199236,5.1725
199237,5.248
199238,5.235
199239,5.2335
199240,5.2975
199241,5.3571
199242,5.4644
199243,5.6331
199244,5.7882
199245,5.928
199246,6.0706
199247,6.1736
199248,6.1759
199249,6.1889
199250,6.1742
199251,6.1878
199252,6.1696
199253,6.2208
199254,6.1944
199255,6.1418
199256,6.1097
199257,6.1042
199258,6.2164
199259,6.4306
199260,6.6007
199261,6.7052
199262,6.8079
199263,6.8929
199264,6.985
199265,7.0321
199266,6.9919
199267,6.9586
199268,6.9534
199269,6.9256
199270,6.8171
199271,6.6968
199272,6.5208
199273,6.3721
199274,6.2211
199275,6.1137
199276,5.9444
199277,5.7066
199278,5.5978
199279,5.5385
199280,5.4268
199281,5.3255
199282,5.1351
199283,4.9236
199284,4.7381
199285,4.5341
199286,4.3921
199287,4.2095
199288,4.0992
199289,3.9878
199290,3.9416
199291,3.877
199292,3.7332
199293,3.5422
199294,3.4068
199295,3.2248
199296,3.0515
199297,2.8521
199298,2.6904
199299,2.5579
199300,2.4647
199301,2.3866
199302,2.3021
199303,2.2292
199304,2.1684
199305,2.2367
199306,2.2532
199307,2.2948
199308,2.388
199309,2.4465
199310,2.5061
199311,2.5856
199312,2.693
199313,2.7891
199314,2.831
199315,2.9358
199316,3.0417
199317,3.145
199318,3.2161
199319,3.2934
199320,3.3099
199321,3.3958
199322,3.4598
199323,3.5093
199324,3.5651
199325,3.5946
199326,3.5622
199327,3.5367
199328,3.5582
199329,3.4919
199330,3.5321
199331,3.5885
199332,3.6253
199333,3.66
199334,3.6739
199335,3.6939
199336,3.7593
199337,3.7853
199338,3.7538
199339,3.8015
199340,3.875
199341,3.9019
199342,3.8976
199343,3.9297
199344,3.9942
199345,4.0177
199346,4.0443
199347,4.0602
199348,4.099
199349,4.103
199350,4.0486
199351,4.0252
199352,4.0573
199353,4.0828
199354,4.1308
199355,4.2161
199356,4.2642
199357,4.3637
199358,4.489
199359,4.568
199360,4.7225
199361,4.8663
199362,5.0657
199363,5.2222
199364,5.3967
199365,5.5148
199366,5.6944
199367,5.862
199368,6.0046
199369,6.1325
199370,6.2095
199371,6.3244
199372,6.3663
199373,6.4523
199374,6.526
199375,6.5026
199376,6.5093
199377,6.4708
199378,6.4424
199379,6.3365
199380,6.3125
199381,6.2969
199382,6.344
199383,6.5107
199384,6.5874
199385,6.7905
199386,6.9505
199387,7.114
199388,7.2471
199389,7.3848
199390,7.5365
199391,7.6175
199392,7.6458
199393,7.6901
199394,7.6675
199395,7.7231
199396,7.7135
199397,7.7127
199398,7.5885
199399,7.5648
199400,7.5405
199401,7.5584
199402,7.6059
199403,7.5553
199404,7.5136
199405,7.6447
199406,7.7052
199407,7.8177
199408,7.908
199409,8.0243
199410,8.149
199411,8.173
199412,8.1519
199413,8.1366
199414,8.1178
199415,8.1209
199416,8.1027
199417,8.0049
199418,7.9248
199419,7.7865
199420,7.6516
199421,7.5697
199422,7.4809
199423,7.3174
199424,7.2063
199425,7.1464
199426,7.053
199427,6.9534
199428,6.8252
199429,6.706
199430,6.5454
199431,6.3953
199432,6.2373
199433,6.0359
199434,5.9129
199435,5.7341
199436,5.5443
199437,5.362
199438,5.2653
199439,5.1059
199440,4.8536
199441,4.651
199442,4.342
199443,4.1638
199444,3.9442
199445,3.7277
199446,3.5174
199447,3.4167
199448,3.3209
199449,3.1186
199450,3.0107
199451,2.9361
199452,2.8915
199453,2.7743
199454,2.6638
199455,2.6059
199456,2.5087
199457,2.3715
199458,2.2781
199459,2.2399
199460,2.2234
199461,2.1953
199462,2.1768
199463,2.1418
199464,2.1687
199465,2.2156
199466,2.2283
199467,2.2804
199468,2.3212
199469,2.3987
199470,2.4821
199471,2.5582
199472,2.6777
199473,2.7682
199474,2.8573
199475,2.9554
199476,3.0929
199477,3.2164
199478,3.3339
199479,3.4308
199480,3.5654
199481,3.678
199482,3.8125
199483,3.9054
199484,4.0315
199485,4.2708
199486,4.4054
199487,4.6128
199488,4.7549
199489,4.8892
199490,4.9806
199491,5.0663
199492,5.1105
199493,5.2691
199494,5.4986
199495,5.5955
199496,5.6968
199497,5.8174
199498,5.9988
199499,6.116
199500,6.2054
199501,6.2396
199502,6.2459
199503,6.3319
199504,6.4653
199505,6.5544
199506,6.6658
199507,6.7445
199508,6.8527
199509,6.8704
199510,6.9392
199511,7.0654
199512,7.1198
199513,7.2066
199514,7.3692
199515,7.5981
199516,7.8058
199517,7.9569
199518,8.1681
199519,8.3883
199520,8.5142
199521,8.6829
199522,8.7491
199523,8.7341
199524,8.7697
199525,8.7653
199526,8.6884
199527,8.6181
199528,8.553
199529,8.5081
199530,8.3895
199531,8.333
199532,8.2726
199533,8.2541
199534,8.3015
199535,8.3194
199536,8.4071
199537,8.3996
199538,8.349
199539,8.2899
199540,8.1962
199541,8.2109
199542,8.2251
199543,8.2329
199544,8.1947
199545,8.1398
199546,8.0692
199547,7.9777
199548,7.9117
199549,7.8874
199550,7.9013
199551,7.8877
199552,7.8655
199553,7.9439
199554,8.0136
199555,8.1059
199556,8.2512
199557,8.3197
199558,8.3108
199559,8.2992
199560,8.2358
199561,8.1626
199562,8.0524
199563,7.967
199564,7.8979
199565,7.7595
199566,7.6719
199567,7.5521
199568,7.4123
199569,7.2659
199570,7.2011
199571,7.1719
199572,7.0848
199573,7.07
199574,7.1073
199575,7.0839
199576,7.072
199577,7.0495
199578,7.011
199579,6.9977
199580,6.9554
199581,6.8611
199582,6.8478
199583,6.8226
199584,6.8241
199585,6.7792
199586,6.8406
199587,6.8325
199588,6.8892
199589,6.8608
199590,6.8744
199591,6.9265
199592,6.9968
199593,7.0854
199594,7.1019
199595,7.2167
199596,7.1481
199597,7.0917
199598,7.0654
199599,6.9635
199600,6.8999
199601,6.7416
199602,6.5946
199603,6.388
199604,6.116
199605,5.8886
199606,5.6062
199607,5.333
199608,5.0463
199609,4.7954
199610,4.5179
199611,4.2714
199612,3.998
199613,3.7318
199614,3.4905
199615,3.3368
199616,3.1609
199617,3.0064
199618,2.9861
199619,2.9896
199620,3.0469
199621,3.1071
199622,3.1889
199623,3.3111
199624,3.4525
199625,3.5802
199626,3.7431
199627,3.8808
199628,4.0072
199629,4.1201
199630,4.2049
199631,4.2986
199632,4.4497
199633,4.4945
199634,4.5049
199635,4.5668
199636,4.5547
199637,4.5226
199638,4.5269
199639,4.4815
199640,4.4456
199641,4.3903
199642,4.3429
199643,4.2431
199644,4.1872
199645,4.0611
199646,3.985
199647,3.9329
199648,3.8764
199649,3.8325
199650,3.7407
199651,3.6453
199652,3.5862
199653,3.5246
199654,3.4919
199655,3.43
199656,3.3487
199657,3.2867
199658,3.2321
199659,3.1933
199660,3.1823
199661,3.2188
199662,3.2257
199663,3.2193
199664,3.2526
199665,3.3235
199666,3.4071
199667,3.4494
199668,3.5231
199669,3.5596
199670,3.612
199671,3.7083
199672,3.7271
199673,3.8113
199674,3.7865
199675,3.8345
199676,3.8056
199677,3.7569
199678,3.7778
199679,3.7561
199680,3.7384
199681,3.6916
199682,3.6389
199683,3.6059
199684,3.5396
199685,3.4624
199686,3.3889
199687,3.3333
199688,3.2688
199689,3.1765
199690,3.1204
199691,3.0448
199692,2.9306
199693,2.8547
199694,2.8166
199695,2.7509
199696,2.684
199697,2.6198
199698,2.5694
199699,2.5367
199700,2.4439
199701,2.5498
199702,2.4644
199703,2.4456
199704,2.4502
199705,2.4702
199706,2.4222
199707,2.4627
199708,2.4858
199709,2.4783
199710,2.4821
199711,2.4693
199712,2.4488
199713,2.4216
199714,2.4256
199715,2.412
199716,2.4401
199717,2.4922
199718,2.4366
199719,2.4268
199720,2.3663
199721,2.3371
199722,2.2671
199723,2.2266
199724,2.2214
199725,2.237
199726,2.1823
199727,2.1395
199728,2.1198
199729,2.0663
199730,2.0104
199731,2.0197
199732,2.0258
199733,1.9696
199734,1.9731
199735,1.958
199736,1.9378
199737,1.8903
199738,1.8938
199739,1.8605
199740,1.8492
199741,1.8273
199742,1.8423
199743,1.8163
199744,1.8247
199745,1.7948
199746,1.8047
199747,1.7966
199748,1.8038
199749,1.7975
199750,1.8183
199751,1.8151
199752,1.7769
199753,1.7723
199754,1.7645
199755,1.7824
199756,1.7705
199757,1.7795
199758,1.7812
199759,1.7532
199760,1.7425
199761,1.697
199762,1.6887
199763,1.6606
199764,1.6722
199765,1.678
199766,1.6834
199767,1.7075
199768,1.6976
199769,1.702
199770,1.7347
199771,1.7483
199772,1.7358
199773,1.7008
199774,1.6895
199775,1.6837
199776,1.7098
199777,1.6887
199778,1.6762
199779,1.6826
199780,1.6591
199781,1.6508
199782,1.6403
199783,1.6157
199784,1.6218
199785,1.594
199786,1.5749
199787,1.5735
199788,1.5639
199789,1.5602
199790,1.5454
199791,1.5258
199792,1.5231
199793,1.5266
199794,1.5041
199795,1.5081
199796,1.5069
199797,1.5307
199798,1.5171
199799,1.5292
199800,1.5295
199801,1.4699
199802,1.4797
199803,1.509
199804,1.4962
199805,1.5075
199806,1.5272
199807,1.5174
199808,1.5425
199809,1.5414
199810,1.5376
199811,1.5532
199812,1.5651
199813,1.5718
199814,1.5593
199815,1.5489
199816,1.5567
199817,1.5848
199818,1.5813
199819,1.5871
199820,1.5828
199821,1.5802
199822,1.5816
199823,1.5619
199824,1.5781
199825,1.5842
199826,1.6247
199827,1.6441
199828,1.693
199829,1.6736
199830,1.6551
199831,1.6586
199832,1.6247
199833,1.6386
199834,1.6244
199835,1.6415
199836,1.6562
199837,1.6927
199838,1.7364
199839,1.7572
199840,1.7624
199841,1.7737
199842,1.7627
199843,1.7645
199844,1.7714
199845,1.7561
199846,1.7532
199847,1.8032
199848,1.8189
199849,1.8362
199850,1.842
199851,1.8588
199852,1.8886
199853,1.8692
199854,1.8559
199855,1.8762
199856,1.9245
199857,1.9323
199858,1.9407
199859,2.0333
199860,2.099
199861,2.0958
199862,2.1224
199863,2.1458
199864,2.1667
199865,2.1293
199866,2.1285
199867,2.1233
199868,2.1311
199869,2.1337
199870,2.1441
199871,2.169
199872,2.1392
199873,2.1887
199874,2.1684
199875,2.1444
199876,2.1415
199877,2.1684
199878,2.1473
199879,2.1603
199880,2.1493
199881,2.1913
199882,2.2167
199883,2.2378
199884,2.1756
199885,2.1623
199886,2.2147
199887,2.2679
199888,2.2951
199889,2.3409
199890,2.3689
199891,2.4045
199892,2.4233
199893,2.4624
199894,2.4881
199895,2.4711
199896,2.5347
199897,2.557
199898,2.6441
199899,2.6999
199900,2.7378
199901,2.7306
199902,2.7746
199903,2.8119
199904,2.805
199905,2.8863
199906,2.8984
199907,2.9546
199908,2.9444
199909,3.0171
199910,3.0061
199911,3.0292
199912,3.0715
199913,3.0923
199914,3.1551
199915,3.2263
199916,3.3047
199917,3.3999
199918,3.5133
199919,3.5854
199920,3.6311
199921,3.7109
199922,3.7402
199923,3.8056
199924,3.8449
199925,3.9627
199926,4.0081
199927,4.0272
199928,4.0796
199929,4.158
199930,4.2034
199931,4.2413
199932,4.3582
199933,4.3909
199934,4.4048
199935,4.4667
199936,4.4986
199937,4.5093
199938,4.5512
199939,4.542
199940,4.5622
199941,4.5758
199942,4.6082
199943,4.6646
199944,4.7257
199945,4.8223
199946,4.862
199947,4.9294
199948,5.0356
199949,5.1803
199950,5.2743
199951,5.4841
199952,5.6198
199953,5.8611
199954,5.9644
199955,6.1227
199956,6.3461
199957,6.4502
199958,6.5295
199959,6.5883
199960,6.6684
199961,6.8727
199962,7.0486
199963,7.3643
199964,7.5883
199965,7.8718
199966,8.1079
199967,8.3145
199968,8.5729
199969,8.7428
199970,8.9239
199971,9.1224
199972,9.2844
199973,9.4968
199974,9.5923
199975,9.7251
199976,9.8681
199977,9.9656
199978,10.0547
199979,10.1102
199980,10.2222
199981,10.2613
199982,10.3394
199983,10.3235
199984,10.2856
199985,10.2541
199986,10.1913
199987,10.0706
199988,9.9624
199989,9.9039
199990,9.8527
199991,9.8464
199992,10.0084
199993,10.1157
199994,10.2376
199995,10.3385
199996,10.3171
199997,10.417
199998,10.4659
199999,10.5295
200000,10.5472
200001,10.5162
200002,10.4638
200003,10.4563
200004,10.2865
200005,10.1317
200006,9.9905
200007,9.9887
200008,9.9456
200009,9.9488
200010,9.8275
200011,9.8012
200012,9.8145
200013,9.8067
200014,9.7529
200015,9.702
200016,9.6612
200017,9.649
200018,9.6644
200019,9.7407
200020,9.7486
200021,9.7532
200022,9.7286
200023,9.6117
200024,9.592
200025,9.6861
200026,9.8617
200027,10.127
200028,10.2778
200029,10.4418
200030,10.5203
200031,10.5914
200032,10.7595
200033,10.7818
200034,10.809
200035,10.8837
200036,10.9253
200037,10.9314
200038,11.1557
200039,10.6027
200040,11.7876
200041,11.9479
200042,12.057
200043,12.18
200044,12.1351
200045,12.1366
200046,12.1487
200047,12.1256
200048,12.1288
200049,12.1019
200050,12.0087
200051,11.8741
200052,11.7156
200053,11.6348
200054,11.5379
200055,11.4117
200056,11.3519
200057,11.2124
200058,11.0223
200059,10.5712
200060,10.3313
200061,10.0674
200062,9.8779
200063,9.6427
200064,9.4251
200065,9.1959
200066,8.9439
200067,8.6105
200068,8.3469
200069,7.9774
200070,7.625
200071,7.1892
200072,6.8469
200073,6.4178
200074,6.0278
200075,5.6597
200076,5.3003
200077,5.0142
200078,4.7468
200079,4.4861
200080,4.182
200081,3.8507
200082,3.5231
200083,3.3675
200084,3.1918
200085,3.1007
200086,2.9725
200087,2.8979
200088,2.932
200089,3.0775
200090,3.1985
200091,3.3394
200092,3.5179
200093,3.7763
200094,4.0645
200095,4.2622
200096,4.583
200097,4.9071
200098,5.1797
200099,5.4737
200100,5.796
200101,6.1415
200102,6.355
200103,6.6183
200104,6.8773
200105,7.1143
200106,7.307
200107,7.4708
200108,7.6444
200109,7.827
200110,7.9239
200111,8.0382
200112,8.0544
200113,8.1094
200114,8.0495
200115,7.9439
200116,7.932
200117,7.8545
200118,7.8171
200119,7.7818
200120,7.6693
200121,7.5877
200122,7.4748
200123,7.4227
200124,7.3128
200125,7.2303
200126,7.1944
200127,7.1166
200128,7.0778
200129,6.9878
200130,7.0709
200131,7.2821
200132,7.5454
200133,7.8087
200134,8.1186
200135,8.2323
200136,9.3799
200137,9.7028
200138,10.2121
200139,10.5819
200140,10.9962
200141,11.6134
200142,12.0012
200143,12.4346
200144,12.9086
200145,13.3602
200146,13.7445
200147,14.0029
200148,14.1308
200149,14.2017
200150,14.2948
200151,14.3964
200152,14.3591
200153,14.2471
200154,14.1418
200155,13.5767
200156,13.1898
200157,12.7911
200158,12.3649
200159,11.9864
200160,11.5
200161,11.0448
200162,10.581
200163,9.9731
200164,9.3663
200165,8.7584
200166,8.2535
200167,7.6808
200168,7.046
200169,6.3851
200170,5.6965
200171,5.0845
200172,4.5153
200173,3.9332
200174,3.4754
200175,3.1571
200176,3.0709
200177,2.9783
200178,2.9303
200179,2.9439
200180,2.9578
200181,2.9673
200182,2.9586
200183,2.9641
200184,2.9728
200185,2.9653
200186,2.9771
200187,3.024
200188,3.0856
200189,3.1568
200190,3.3142
200191,3.3446
200192,3.4439
200193,3.4716
200194,3.5796
200195,3.6224
200196,3.7106
200197,3.7891
200198,3.8924
200199,3.9552
200200,4.0408
200201,4.0376
200202,4.0816
200203,4.0697
200204,4.088
200205,4.0839
200206,4.0394
200207,4.0451
200208,4.0917
200209,4.0553
200210,4.1354
200211,4.1846
200212,4.2399
200213,4.3024
200214,4.3313
200215,4.4025
200216,4.4395
200217,4.5
200218,4.5666
200219,4.7095
200220,4.7283
200221,4.7352
200222,4.7818
200223,4.8802
200224,4.934
200225,5.0336
200226,5.1146
200227,5.1539
200228,5.1858
200229,5.2092
200230,5.2086
200231,5.1887
200232,5.173
200233,5.167
200234,5.1632
200235,5.1672
200236,5.2063
200237,5.2653
200238,5.2963
200239,5.3573
200240,5.373
200241,5.3788
200242,5.3764
200243,5.4528
200244,5.456
200245,5.4928
200246,5.4653
200247,5.4876
200248,5.4719
200249,5.5376
200250,5.6299
200251,5.7063
200252,5.7471
200253,5.7431
200254,5.7879
200255,5.7352
200256,5.6979
200257,5.7373
200258,5.6713
200259,5.6267
200260,5.6319
200261,5.5859
200262,5.6045
200263,5.522
200264,5.5885
200265,5.6782
200266,5.6771
200267,5.772
200268,5.8223
200269,5.7613
200270,5.6942
200271,5.6722
200272,5.6386
200273,5.6777
200274,5.7491
200275,5.8721
200276,6.0301
200277,6.1152
200278,6.2347
200279,6.3047
200280,6.3782
200281,6.4621
200282,6.4939
200283,6.4771
200284,6.4259
200285,6.2514
200286,6.1308
200287,5.9569
200288,5.9659
200289,5.8579
200290,5.805
200291,5.8487
200292,5.9207
200293,6.0897
200294,6.2222
200295,6.3793
200296,6.5657
200297,6.6916
200298,6.7925
200299,6.851
200300,6.9806
200301,7.0046
200302,7.0567
200303,7.1698
200304,7.2069
200305,7.1837
200306,7.147
200307,6.9045
200308,6.8736
200309,6.7407
200310,6.6701
200311,6.5631
200312,6.5379
200313,6.406
200314,6.3874
200315,6.3293
200316,6.2729
200317,6.2101
200318,6.2052
200319,6.0767
200320,6.0243
200321,6.0127
200322,5.9604
200323,5.9291
200324,5.9456
200325,5.967
200326,6.0142
200327,6.0579
200328,6.1742
200329,6.2922
200330,6.3394
200331,6.406
200332,6.4714
200333,6.4731
200334,6.4928
200335,6.5749
200336,6.5483
200337,6.5321
200338,6.4525
200339,6.4537
200340,6.3848
200341,6.3116
200342,6.2422
200343,6.2494
200344,6.1759
200345,6.2057
200346,6.1227
200347,6.002
200348,5.89
200349,5.7639
200350,5.7147
200351,5.5605
200352,5.4852
200353,5.4381
200354,5.3941
200355,5.2891
200356,5.1562
200357,5.0336
200358,4.9676
200359,4.8825
200360,4.7321
200361,4.6056
200362,4.5284
200363,4.3851
200364,4.2517
200365,4.042
200366,4.0191
200367,3.9601
200368,3.8241
200369,3.7807
200370,3.6525
200371,3.5909
200372,3.5234
200373,3.3814
200374,3.3495
200375,3.2416
200376,3.1539
200377,3.0567
200378,2.9627
200379,2.9094
200380,2.8166
200381,2.6944
200382,2.6253
200383,2.553
200384,2.5258
200385,2.5093
200386,2.4103
200387,2.3597
200388,2.305
200389,2.2856
200390,2.217
200391,2.1664
200392,2.0972
200393,2.0312
200394,1.9823
200395,1.9815
200396,1.9395
200397,1.9034
200398,1.8822
200399,1.8767
200400,1.8866
200401,1.8979
200402,1.9057
200403,1.8935
200404,1.8455
200405,1.8695
200406,1.8872
200407,1.8689
200408,1.8996
200409,1.8605
200410,1.8571
200411,1.8475
200412,1.8516
200413,1.8591
200414,1.8733
200415,1.8759
200416,1.8845
200417,1.895
200418,1.9508
200419,1.978
200420,1.9679
200421,1.9595
200422,1.9676
200423,1.9899
200424,2.0177
200425,2.0067
200426,1.9939
200427,1.9887
200428,1.9508
200429,1.9482
200430,1.9659
200431,1.9876
200432,1.9699
200433,1.9543
200434,1.98
200435,1.9537
200436,1.9656
200437,1.9552
200438,1.9294
200439,1.9552
200440,1.9381
200441,1.9858
200442,2.0281
200443,2.0411
200444,2.0388
200445,2.0845
200446,2.1256
200447,2.2063
200448,2.2147
200449,2.215
200450,2.25
200451,2.3206
200452,2.353
200453,2.39
200454,2.4144
200455,2.4528
200456,2.5564
200457,2.5955
200458,2.6863
200459,2.6959
200460,2.7188
200461,2.7092
200462,2.7347
200463,2.7948
200464,2.8189
200465,2.8139
200466,2.7983
200467,2.8122
200468,2.8817
200469,2.8831
200470,2.9624
200471,3.015
200472,3.0862
200473,3.1238
200474,3.1765
200475,3.2587
200476,3.3082
200477,3.3686
200478,3.3872
200479,3.4297
200480,3.4595
200481,3.5075
200482,3.4954
200483,3.5029
200484,3.5162
200485,3.5116
200486,3.5697
200487,3.542
200488,3.5744
200489,3.5587
200490,3.5324
200491,3.5177
200492,3.4766
200493,3.3967
200494,3.3113
200495,3.2254
200496,3.2106
200497,3.1687
200498,3.1395
200499,3.0888
200500,3.0055
200501,2.9818
200502,2.928
200503,2.8449
200504,2.8409
200505,2.8139
200506,2.7934
200507,2.7271
200508,2.7297
200509,2.6976
200510,2.662
200511,2.6568
200512,2.6293
200513,2.5781
200514,2.6192
200515,2.5911
200516,2.5822
200517,2.5883
200518,2.6071
200519,2.6317
200520,2.6296
200521,2.6551
200522,2.6487
200523,2.6484
200524,2.6183
200525,2.557
200526,2.594
200527,2.5752
200528,2.6094
200529,2.6169
200530,2.6016
200531,2.6441
200532,2.671
200533,2.6985
200534,2.7147
200535,2.7627
200536,2.7303
200537,2.783
200538,2.7737
200539,2.8064
200540,2.8056
200541,2.803
200542,2.7648
200543,2.7269
200544,2.726
200545,2.7564
200546,2.7222
200547,2.7025
200548,2.6571
200549,2.6178
200550,2.5796
200551,2.5417
200552,2.4297
200553,2.3845
200554,2.3377
200555,2.2807
200556,2.2295
200557,2.1794
200558,2.125
200559,2.0339
200560,1.9826
200561,1.9766
200562,1.9705
200563,1.9867
200564,2.0156
200565,2.0084
200566,2.0119
200567,2.0035
200568,2.0072
200569,1.9991
200570,2.0376
200571,2.0318
200572,2.0506
200573,2.0521
200574,2.0718
200575,2.0353
200576,2.0515
200577,2.0318
200578,2.0373
200579,2.0483
200580,2.0414
200581,2.0318
200582,2.0367
200583,2.035
200584,2.0622
